video_id,title,description,tags,published_at,channel_id,channel_title,category_id,duration,definition,viewCount,likeCount,commentCount
92QwyJRz9II,Japan amazing technology #factsintelugu 😱వావ్ జపాన్😱 #amazingfacts #truefacts #shorts,"Please subscribe to my channel for more interesting and amazing videos.

#truefacts #truefactstelugu #telugutruefacts

#shorts #telugufacts #factsintelugu #interstingfacts #amazingfacts #youtubeshorts #youtubeshortsvideo #telugu #telugufactschannel 

Thanks for watching

Tags : 
facts, facts in telugu, interesting facts, amazing facts, true facts, true facts telugu, top 10 interesting facts, top 10 amazing facts, latest telugu facts, new telugu facts, latest interesting facts,","[""facts"", ""facts in telugu"", ""interesting facts"", ""amazing facts"", ""true facts"", ""true facts telugu"", ""top 10 interesting facts"", ""top 10 amazing facts"", ""latest telugu facts"", ""new telugu facts"", ""latest interesting facts""]",2023-04-26T13:30:06Z,UCErRiAj1rGIyFqNtQ3INgng,True Facts Telugu,22,PT26S,hd,8046341,194400,95
UEyzPWRnKZg,Boost Your Phones Speaker now #tech #technology #speaker #volume #trending #mobile #appintamil,,[],2025-07-23T02:49:01Z,UCu2ElvU6KgMS6jMUsEma1Sg,App Tamil,28,PT16S,hd,2392253,18518,691
8QJ9Q-7_2VY,High voltage speaker reaction #project #experiment #tech,"High voltage speaker reaction #project #experiment #tech

So hello friends, I have made a high voltage circuit board. Do you want to make or buy this circuit board? You can buy it by clicking on the image given below the video. So I have made an experiment video with this high voltage circuit board.

The experiment test is to see what reaction will occur if we apply high voltage current directly to the speaker. And you can see the reaction in the video. 

So if you like this type of video, you can subscribe to the channel.",[],2025-04-27T08:10:21Z,UCHg5YSsWMajbHHga3lcXywg,The magic project,28,PT12S,hd,5872025,,43
ryGQO8YVVsI,ये हैं सबसे सस्ते Cool gadgets...#shorts,"Buy Link - capsule pen - https://amzn.to/45FH672

SUBSCRIBE THE CHANNEL FOR MORE VIDEOS

 DON'T FORGET LIKE COMMENT & SHARE

instagram-👇

 https://Instagram.com/tech_masterr

Twitter-👇

https://twitter.com/tech_masterr

Facebook-👇

https://www.facebook.com/dev.shinghan

Main Channel-👇

https://youtube.com/c/TechMasterAK

business inquiry:- itstechmaster@gmail.com

Disclaimer
copyright disclaimer under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as criticism,comment, news,reporting teaching, scholarship, and research. fair use is a use permitted by copyright statute that might otherwise be infringing non-profit educational or personal use tips the balance in favor of fair use. No copyright infringement intended....","[""tech master"", ""shorts"", ""technology"", ""facts"", ""amazingtipsandtricks"", ""arvind kharra"", ""gadgets shorts"", ""coolstuff"", ""viral video"", ""capsule"", ""capsule pen"", ""sprite key chain"", ""magic knife""]",2022-12-02T07:15:02Z,UCglXlpWjIi95auM3umWWLdw,Tech Master Shorts,22,PT48S,hd,34141440,1669780,1064
NUZ2-FyRijw,Must Have TECH Gadgets You Needed in 2024  ✨✨✨ #telugu  #india  #womenintech  #viral #gadgets,"Full Video Link - https://yt.oia.bio/96ety

10 Best TECH Gadgets You Never Knew You Needed in 2024 (Telugu)

#telugu  #creatingforindia    #india #viral #telugu  #india #womenintech  #viral #gadgets  #homeappliances #techproducts #electric #travel #gadgets #viral #smartphone #creatingforindia #technology #techproducts #tech #gadgets #best    #accessories #gadgets #simpleghar #simpleghartelugu","[""tech"", ""gadgets"", ""best""]",2024-06-17T13:37:09Z,UC85MIJMcZNnhxx84BZMlJgg,SimpleGhar Telugu,28,PT30S,hd,11091368,188853,111
MmFLDvOFLW0,I tested the new ChatGPT 5!,"Testing ChatGPT-5 and comparing it to ChatGPT 4o and other older models. This is a pretty substantial setup up. 

I spend a LOT of time trying to make my videos as concise, polished and useful as possible for you - if you would like to support me on that mission then consider subscribing to the channel - you'd make my day 😁

For my tech hot takes: http://twitter.com/Mrwhosetheboss
For my Personal Posts: http://instagram.com/mrwhosetheboss
For quick tech videos: https://www.tiktok.com/@mrwhosetheboss
Does anyone still use this anymore?: https://facebook.com/mrwhosetheboss

Amazon Affiliate links (if you buy anything through these it will support the channel and allow us to buy better gear!):
Amazon US: https://amzn.to/3mFix9d
Amazon UK: https://amzn.to/3GMPPtM

My Browser: https://opr.as/Opera-browser-Mr-Whose-the-Boss 
My Filming Gear: https://bit.ly/35CuxwI

Music is from Epidemic sound:
http://share.epidemicsound.com/pHDFT","[""AI"", ""chatgpt"", ""chat gpt"", ""chatgpt5"", ""chatgpt 5"", ""new"", ""2025"", ""best AI""]",2025-08-07T17:00:26Z,UCMiJRAwDNSNzuYeN2uWa0pA,Mrwhosetheboss,28,PT12M42S,hd,3748887,113678,5418
P9lRZcHiZQs,Science and technology 🗿 science test #alberteinstein #science #sigma #physics#science test,"Disclaimer.
Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing","[""sigma"", ""sigma sir"", ""sigma math"", ""sigma reel"", ""physical"", ""physics"", ""physically"", ""magic"", ""science"", ""education"", ""Albert Einstein"", ""knolage"", ""iq"", ""science test"", ""test"", ""gaming"", ""ff"", ""natok"", ""news"", ""movie"", ""science and technology"", ""technology"", ""technical science""]",2024-10-04T03:10:00Z,UCVlPnnIxBysk2x0wEPtE1Zw,Ʀᴇϻixᴇʀ ϻᴇᴅᴜʟ,28,PT35S,hd,19736880,245150,304
rzFKuRWktCo,"Crooked m2 slot on HP laptop makes me uncomfortable, #technology #tech #computer #shorts",,[],2023-04-12T12:28:00Z,UCClfFsWcT3N2I7VTXXyt84A,Salem Techsperts,23,PT18S,hd,4924071,212012,2305
7bzuNQwHIXI,"Tech news 2005 || OnePlus 15, Pixel 10 Series Leaks, Make In India iPhone's, AI Drones.Etc","Tech news 2005 || OnePlus 15, Pixel 10 Series Leaks, Make In India iPhone's, AI Drones, UB Tech Humanoid Robots.Etc

*Prasadtechintelugu TechNews 2000 Goodies Giveaway - 5 : https://gleam.io/KQCXA/prasadtechintelugu-technews-2000-goodies-giveaway-5
Join Our  Telegram Channel : https://telegram.me/iamprasadtech/

Deal Of the Day

1.Vega Jet Old School ISI DOT Certified Matt Finish Open Face Helmet for Men and Women

Deal Price : ₹971

Buy Here : https://amzn.to/4o98P9Y

2.Rellon Industries Temple for Home, Mandir for Home

Deal Price : ₹664

Buy Here : https://amzn.to/4fp4r2S

Follow the Prasadtechintelugu WhatsApp channel : https://whatsapp.com/channel/0029Va9eQxfATRSn76Q5891h

Follow the Prasadtechintelugu instagram channel : https://ig.me/j/AbYuB7tE2Gi9kOdk/


————————————————————————————————————————

Follow us 

Twitter :  https://twitter.com/iamprasadtech

Instagram : https://www.instagram.com/prasadtechinteluguofficial/

Facebook : https://www.facebook.com/prasadtechintelugu

Become a Member : https://youtube.openinapp.co/xxz7lttvrh9c6dgb9h-q-join

————————————————————————————————————————————
————————————————————————————————————————————

Follow My Personal Accounts :

Twitter : https://twitter.com/prasadyoutuber

Instagram : https://www.instagram.com/prasadyoutuber/

—————————————————————————————————————————————

#Prasadtechintelugu #Prasad","[""prasadtechintelugu"", ""prasad"", ""techtelugu"", ""technews"", ""Prasad tech in telugu""]",2025-08-06T15:39:37Z,UCb-xXZ7ltTvrh9C6DgB9H-Q,Prasadtechintelugu,28,PT9M1S,hd,177444,14467,597
jLFDjCTpnbc,"Tech News 2004 ||  Google Vs Apple, iPhone 17 Air, OPPO K13 Turbo, Boycott JIO,Trump Tariff's.Etc..","Tech News 2004 ||  Google mocks Apple, iPhone 17 Air leaks, OPPO K13 Turbo Series Launch, Boycott JIO, Nothing Phone 3,Trump Tariff's.Etc..
**Prasadtechintelugu TechNews 2000 Goodies Giveaway 4 :: https://gleam.io/v11DK/prasadtechintelugu-technews-2000-goodies-giveaway-4

*Best Tech In Telugu Rakhi Video : https://youtu.be/Mjj5PLrNZzI
*Tech News Deals
1.Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD) :  https://fkrt.co/E4OLzK
2.Samsung Galaxy Tab S9(8GB,128GB) : https://amzn.to/4lemqdo

*Extra Delas
1.  OnePlus Bullets Z2 Bluetooth Wireless Neckbands : https://amzn.to/3UcN23u
2.  atomberg Ameza 1200mm Timeless BLDC Ceiling Fan : https://amzn.to/46YHAJl
3.  Apple 2024 Mac Mini M4 : https://amzn.to/3UfJP3d
4.  Samsung 1.5 Ton 3 Star Smart Split AC: https://amzn.to/45jeO3h
5.  Samsung Galaxy M36 5G : https://amzn.to/41iYmij
6.  Acer Aspire Lite, AMD Ryzen 3 7330U 8 GB RAM, 512 GB SSD : https://amzn.to/45CkvuE
7.  Native by UC Urban Company M1 : https://amzn.to/4fnjOZB
8.  Nippo 4 DG Zinc Carbon AAA Battery  (Pack of 10) : https://fkrt.co/z9sqYm
9.  JioTag Air for iOS (Gray) Worldwide Tracker : https://amzn.to/45jOtCq
10.  TP-Link TL-WR820N Wireless Router : https://fkrt.co/cChRAd

Follow the Prasadtechintelugu WhatsApp channel : https://whatsapp.com/channel/0029Va9eQxfATRSn76Q5891h

Follow the Prasadtechintelugu instagram channel : https://ig.me/j/AbYuB7tE2Gi9kOdk/


————————————————————————————————————————

Follow us 

Twitter :  https://twitter.com/iamprasadtech

Instagram : https://www.instagram.com/prasadtechinteluguofficial/

Facebook : https://www.facebook.com/prasadtechintelugu

Become a Member : https://youtube.openinapp.co/xxz7lttvrh9c6dgb9h-q-join

————————————————————————————————————————————
————————————————————————————————————————————

Follow My Personal Accounts :

Twitter : https://twitter.com/prasadyoutuber

Instagram : https://www.instagram.com/prasadyoutuber/

—————————————————————————————————————————————

#Prasadtechintelugu #Prasad","[""prasadtechintelugu"", ""prasad"", ""techtelugu"", ""technews"", ""Prasad tech in telugu""]",2025-08-05T14:52:59Z,UCb-xXZ7ltTvrh9C6DgB9H-Q,Prasadtechintelugu,28,PT10M17S,hd,342749,18442,1023
#NAME?,टेक्नो लॉजी है 🤣😂 #funny#comedy #trending #viral #funny #shorts #video￼,"टेक्नो लॉजी है 🤣😂 #funny#comedy #trending #viral #funny #shorts #video￼

#funny #trending #viral #video #shorts 

____________________________________________________

#couplecomedy#couplegoals#funny#funnyvideo#funyvideos#tiktok#comedy#1mk#comedy2024#tiktok2024#funnyvideos2024#viral#youtubeshorts#ytshorts#rendingshorts#trending#shortfeed#shortvideo#comedyvide#viralvideo

____________________________________________________
Your Queries:-

cartoon
comedy
shorts
comedy video
tiktok
video
tange tange
funny video
short video
funny videos
mani meraj comedy
suraj comedy
suraj rox comedy
tenge tenge
tenge
lenge lenge
denge denge 
tiktok video 
funny shorts 
कॉमेडी
VipSurajcomedy
VipSurajcomedy 
official VipSurajcomedy 
comedy Comedy 
cover By Nilesh soni 
Nilesh soni 
papa bol papa 
papa bol 
exam khatm
 exam khatm 
baat khatm
 cat cutting
 papad bol 
papad 
jay shani maharaj
 exam khatm ho
 gai re mamu seb
 khaega mamu
 kela khaega
 kela khaega
 mama kela
 khaya mamu 
sev khaega mama
 kela khaega
 jab ham budhe
 honge hath pair
 jude honge ola 
gu kha le kha 
le tu song
video banane
 wala comedy 
bhai mere 
paise kab
 dega tu
ola gu kha
 le kha le
ola gu kha 
le kha le tu 
vah wala song
ola gu kha
 le kha le tu 
yah wala 
song
ola tu kha 
le kha le tu 
wala song baat 
karna hai to 
karo varna
 gu kha ke maro 
dosti ke bina 
rah lenge
 takala ko
 english 
mein kya 
kahate hain
 naam kya
 hai kiska
 tera naam 
kya hai kiska
 bhai tum bihari 
ho exam khatm
 ho gaye re amiron
 ka dance aur 
hamara dance
 papa bol mujhe
 bol papa papa
 bol mujhe
 papa bol
 pankha 
chale to 
hawa deta
 hai kya hai
 sachin mein
 papa bol mujhe
 ola gu kha le
 kha le tu sourabh 
bhai ka video 
exam khatm 
ho gaya re
 papa bol 
mujhe papa 
bhai mere paise 
kab dega pankha
 chalta hai to
 hawa deta 
hai instrgam videos
tiktok 2024 new 
video short
 video funny 
YouTube videos
Instrgam viral
trending video
tiktok star
prank video
new tiktoks
tiktok talent
funny tiktoks
comedy video
comedy funny
comedy videos
YouTube comedy videos
YouTube video
Instrgam comedy
new comedy videos
funny comedy
YouTube videos
funny comedy videos
new comedy
new funny comedy videos
realfools
the comedy Kingdom
comedy 
instrgam suraj rox
Suraj rox comedy
suraj rox comedy video
suraj rox new video
suraj rox new comedy
surai rox new comedy video

____________________________________________________

#vipsurajcomedy#vipsurajcomedy#vipsurajcomedyam #ssdehati #s_s_dehati #ssdehaticomedy #sonusdehati #sonusahanitb #vipsurajcomedyofficial
#raushanyadavg #akcomedyteams #sahilhekter #nirmalsaajan #sanjaymauryacomedian 

#sanjaymaurya #nileshsoni #mrsalmuddin #thecomedybengal #aradhyaworld #nirmalsajan #rjcomedy #rjgshorts #ravikumarking #comediansangam #akcomedy
#varsha #varshakawale #varshaofficial #varshakawale85 #varshakawale1985 #varshakawaleclub #varsha1985
#vikramcomedyvideo #akhilarya #vikram #dinesh #ajeet #akhilaryacomedy #akhileshyadav #adpvlog #adpvlogs #adpvlgs #adp
#realfoolsteam #realfools #realfoolsnewcomedyvideo
#realfoolscomedy #realfoolsshorts63 #realfoolscomedyvideo #realfoolsbehindthescence #realfoolteam #realfoolsfunny #realfoolsteam_ #realfoolshorts #realfools_ #realfoolshorts63 #realfoolsnew #realfool

#surajroxfunnyvibeo #surajrox #surajroxcomedyvideo #surajroxfunnyvideo #surajroxcomedy #surajroxfunnyvide #surajroxfunny #surajroxfunnyvib #surajroxviralvideo #surajroxteam #surajroxnewvideo #surajroxcomedyvideo2024 #surajroxbestcomedy #surajroxfunnyvid

#abcvlogs #ajaypop #ajaypoper #ajaypopercomedyvideo #ajaypopercomedyvide #ajaypoper_ #ajaypopercomedy #abcvlog #abcvlogs9627 #abcvlogs_

____________________________________________________",[],2025-04-02T12:30:32Z,UC1nTWSmtqHg_M17BM_ZNa8w,kalua brand yt,23,PT13S,hd,7874631,,53
vCtisIfygYI,Wait for end 🔥😱#shortvideo #shorts #technology #gamingconsole #viralproducts #gadgests,,[],2025-08-11T11:02:13Z,UC6aGUUSw66uqr67cTHT7_6g,Maskmantoys,22,PT54S,hd,28616,895,166
3b-20XM_09Y,Tech that Died in 2024,"Nothing in tech lasts forever. CNET's Bridget Carey says goodbye to the tech gadgets and services that vanished from our lives in 2024.

0:32 Fossil Smartwatch
0:49 Apple Products
1:48 RedBox
1:58 ICQ
2:17 Google Products
3:17 Meta AI Chatbots
3:30 Snap Pixy
3:40 Spotify CarThing
4:00 Atlas Robot
4:36 Moxie Robot

Subscribe to CNET on YouTube: https://www.youtube.com/cnet
Never miss a deal again! See CNET’s browser extension 👉 https://bit.ly/3lO7sOU
Check out CNET’s Amazon Storefront: https://www.amazon.com/shop/cnet
Follow us on TikTok: https://www.tiktok.com/@cnetdotcom
Follow us on Instagram: https://www.instagram.com/cnet/
Follow us on X: https://www.x.com/cnet
Like us on Facebook: https://www.facebook.com/cnet
CNET's AI Atlas: https://www.cnet.com/ai-atlas/
Visit CNET.com:  https://www.cnet.com/

#tech #rip #technews #dead","[""CNET"", ""Technology"", ""tech"", ""Tech Devices"", ""tech that died"", ""rip"", ""Fossil Smartwatch"", ""RedBox"", ""ICQ"", ""Meta AI Chatbots"", ""Snap Pixy"", ""Spotify CarThing"", ""Atlas Robot"", ""Moxie Robot"", ""rip tech"", ""tech products that died"", ""discontinued"", ""discontinued tech"", ""tech discontinued""]",2024-12-23T13:00:09Z,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,28,PT5M42S,hd,759550,20485,1612
_mbX3lDgEB0,Xiaomi AI Glasses 2025 – The Future Is on Your Face!,"This video covers the unboxing and setup of a new pair of **smart glasses**, demonstrating their features, including making calls and using **apps**. The user tests out the augmented reality (**ar glasses**) capabilities, and explores the potential of **future of wearables**. These **smart glasses** could be the next step in mobile tech.

Full video : https://youtu.be/PtzVX3LCKtI?si=E0i6oh_84Fhc2jc4","[""augmented reality glasses"", ""augmented reality"", ""ar glasses"", ""smart glasses"", ""best smart glasses"", ""apple glasses price"", ""apple glasses design"", ""vr"", ""apple glasses release date"", ""apple vr"", ""apple smart glasses"", ""iglasses"", ""apple glasses"", ""virtual reality"", ""apple ar glasses"", ""apple glasses concept"", ""apple glass price"", ""apple glass review"", ""apple glass"", ""apple glasses leak"", ""apple ar headset"", ""best ar glasses"", ""glasses"", ""apple glass launch date""]",2025-07-06T15:30:16Z,UCxqG_E-68WAE0TWYfIopv6Q,Digifix,28,PT35S,hd,11483648,206212,597
T-mqg0w5O30,Physics illusions🤯🔥/#facts #science,,[],2024-03-31T18:25:00Z,UCPkqxAYERgOelFbkinB3yyQ,Factition,28,PT18S,hd,5457351,,95
